"season","competition","confront","home_club","home_goals","home_shots","home_shots_on_target","home_fouls","home_passes","home_wrong_passes","home_interceptions","home_tackles","home_stolen_balls","home_saves","home_ball_possession","home_offsides","home_freekicks","home_penalties","away_club","away_goals","away_shots","away_shots_on_target","away_fouls","away_passes","away_wrong_passes","away_interceptions","away_tackles","away_stolen_balls","away_saves","away_ball_possession","away_offsides","away_freekicks","away_penalties"
"2022",Campeonato Brasileiro,Londrina x Brasil de Pelotas,Londrina,0,6,9,13,83,23,22,17,9,10,0,0,0,0,Brasil de Pelotas,0,7,10,16,87,19,23,12,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Vasco da Gama,Vitória,2,8,12,16,80,22,29,9,15,11,0,0,0,0,Vasco da Gama,2,0,13,14,89,26,21,14,15,10,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Botafogo,Vitória,0,3,12,12,79,21,15,15,21,12,0,0,0,0,Botafogo,1,3,13,8,68,14,24,8,13,12,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Cruzeiro,Vitória,2,6,14,14,79,27,25,9,11,9,0,0,0,0,Cruzeiro,3,3,12,13,78,27,11,14,16,12,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Operário,Vitória,1,5,10,8,72,13,10,14,15,10,0,0,0,0,Operário,1,6,11,8,72,22,23,16,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Coritiba,Vitória,0,2,12,14,78,17,20,13,10,10,0,0,0,0,Coritiba,0,4,10,11,88,25,23,16,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Goiás,Vitória,1,3,17,18,84,17,27,10,16,9,0,0,0,0,Goiás,2,4,11,12,89,29,32,17,11,16,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Guarani,Vitória,0,1,14,10,84,32,28,16,12,10,0,0,0,0,Guarani,2,5,12,16,85,18,16,10,18,14,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Avaí,Vitória,0,2,9,15,85,25,25,11,16,13,0,0,0,0,Avaí,2,3,15,20,77,13,19,12,17,9,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x CRB,Vitória,0,0,12,14,87,25,31,10,14,14,0,0,0,0,CRB,2,4,16,10,80,18,25,17,14,12,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x CSA,Vitória,0,7,7,12,72,19,18,14,19,8,0,0,0,0,CSA,2,2,10,5,81,19,25,11,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Náutico,Vitória,0,5,11,12,81,25,18,14,17,8,0,0,0,0,Náutico,3,7,11,12,83,22,28,11,9,11,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Sampaio Corrêa,Vitória,3,3,12,16,96,28,30,9,12,15,0,0,0,0,Sampaio Corrêa,1,6,16,18,85,29,27,17,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Vila Nova,Vitória,1,2,11,16,78,22,16,15,16,13,0,0,0,0,Vila Nova,0,2,13,11,73,20,19,15,14,10,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Ponte Preta,Vitória,0,5,10,14,79,22,21,7,17,12,0,0,0,0,Ponte Preta,0,7,12,11,74,23,21,18,10,10,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Brusque,Vitória,1,5,11,15,78,18,16,18,12,9,0,0,0,0,Brusque,0,8,9,10,75,24,27,17,9,10,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Remo,Vitória,2,3,15,24,90,30,35,23,9,6,0,0,0,0,Remo,2,3,8,12,99,23,29,12,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Londrina,Vitória,1,3,16,11,78,17,31,23,7,7,0,0,0,0,Londrina,1,2,8,14,84,17,24,14,14,15,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Confiança,Vitória,1,3,17,16,82,18,21,10,14,14,0,0,0,0,Confiança,0,5,14,10,76,25,29,12,11,16,0,0,0,0
"2022",Campeonato Brasileiro,Vitória x Brasil de Pelotas,Vitória,0,5,11,8,67,20,15,15,12,10,0,0,0,0,Brasil de Pelotas,1,5,11,14,78,21,16,10,18,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Vasco da Gama,Confiança,0,5,9,7,66,14,16,10,17,13,0,0,0,0,Vasco da Gama,2,3,15,9,68,15,20,18,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Botafogo,Confiança,0,3,14,11,72,20,22,12,13,16,0,0,0,0,Botafogo,0,4,16,14,73,16,20,18,9,14,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Cruzeiro,Confiança,0,1,12,16,97,26,28,12,16,11,0,0,0,0,Cruzeiro,0,1,11,17,106,38,34,11,23,12,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Operário,Confiança,0,12,11,16,79,24,22,11,13,11,0,0,0,0,Operário,4,5,15,15,80,27,26,12,9,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Coritiba,Confiança,0,3,17,8,70,19,19,8,19,8,0,0,0,0,Coritiba,0,6,8,14,79,23,18,9,17,17,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Goiás,Confiança,1,4,14,11,80,23,26,16,19,10,0,0,0,0,Goiás,0,1,10,17,83,18,25,12,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Guarani,Confiança,0,3,11,11,76,22,19,14,14,16,0,0,0,0,Guarani,2,3,18,10,73,20,27,10,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Avaí,Confiança,0,5,11,19,84,24,23,13,17,14,0,0,0,0,Avaí,0,3,14,14,81,21,28,8,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x CRB,Confiança,0,4,11,8,76,25,20,9,14,15,0,0,0,0,CRB,0,4,15,12,72,21,11,19,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x CSA,Confiança,0,4,9,11,77,25,17,20,14,12,0,0,0,0,CSA,0,3,12,17,79,22,22,14,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Náutico,Confiança,2,5,14,9,72,20,20,10,13,9,0,0,0,0,Náutico,2,7,11,17,74,16,16,13,10,12,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Sampaio Corrêa,Confiança,0,6,13,8,70,20,19,18,14,7,0,0,0,0,Sampaio Corrêa,1,4,8,14,76,16,18,16,6,13,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Vila Nova,Confiança,0,6,9,19,78,22,22,19,10,13,0,0,0,0,Vila Nova,1,0,14,14,78,20,19,14,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Ponte Preta,Confiança,0,4,16,15,79,21,24,17,11,9,0,0,0,0,Ponte Preta,0,4,9,10,84,22,22,13,12,16,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Brusque,Confiança,1,5,9,17,86,23,23,10,22,12,0,0,0,0,Brusque,0,3,12,15,79,22,28,16,11,8,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Remo,Confiança,0,3,11,14,82,16,19,13,13,9,0,0,0,0,Remo,1,6,10,15,78,24,30,12,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Londrina,Confiança,0,1,18,14,74,16,22,10,11,12,0,0,0,0,Londrina,1,9,13,13,71,18,22,16,10,18,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Vitória,Confiança,0,7,10,11,76,19,29,13,14,9,0,0,0,0,Vitória,0,6,9,12,77,15,23,14,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Confiança x Brasil de Pelotas,Confiança,1,4,10,13,92,26,23,14,17,4,0,0,0,0,Brasil de Pelotas,0,8,4,23,91,27,27,16,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Vasco da Gama,Brasil de Pelotas,3,4,11,12,97,35,33,15,18,11,0,0,0,0,Vasco da Gama,1,3,12,10,95,21,30,11,11,8,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Botafogo,Brasil de Pelotas,0,6,13,18,79,22,25,11,21,8,0,0,0,0,Botafogo,0,3,8,8,82,21,23,11,15,13,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Cruzeiro,Brasil de Pelotas,0,5,9,14,76,18,11,12,20,11,0,0,0,0,Cruzeiro,0,1,11,11,69,20,21,13,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Operário,Brasil de Pelotas,1,5,10,15,76,15,18,15,14,7,0,0,0,0,Operário,0,5,7,6,69,16,19,13,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Coritiba,Brasil de Pelotas,0,2,18,8,79,15,24,13,12,13,0,0,0,0,Coritiba,0,4,13,13,73,22,29,14,10,18,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Goiás,Brasil de Pelotas,0,2,17,12,71,21,14,23,12,9,0,0,0,0,Goiás,0,3,9,8,78,24,22,9,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Guarani,Brasil de Pelotas,0,5,10,12,77,20,24,15,16,6,0,0,0,0,Guarani,0,5,6,12,84,18,23,12,14,10,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Avaí,Brasil de Pelotas,2,3,11,22,81,24,18,16,16,9,0,0,0,0,Avaí,0,6,9,11,72,18,19,14,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x CRB,Brasil de Pelotas,0,4,7,12,89,25,16,13,12,16,0,0,0,0,CRB,1,4,17,10,72,23,21,16,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x CSA,Brasil de Pelotas,1,1,8,2,68,17,11,15,14,14,0,0,0,0,CSA,0,2,14,14,67,18,16,22,10,7,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Náutico,Brasil de Pelotas,0,5,7,13,75,19,20,19,10,13,0,0,0,0,Náutico,1,3,14,11,76,16,20,17,14,7,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Sampaio Corrêa,Brasil de Pelotas,0,7,12,5,66,14,15,17,9,10,0,0,0,0,Sampaio Corrêa,1,3,11,14,62,17,12,11,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Vila Nova,Brasil de Pelotas,2,6,9,12,87,19,19,20,10,8,0,0,0,0,Vila Nova,1,3,9,13,81,25,25,15,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Ponte Preta,Brasil de Pelotas,1,2,10,21,88,21,25,15,9,8,0,0,0,0,Ponte Preta,1,6,9,18,84,29,23,18,19,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Brusque,Brasil de Pelotas,0,7,7,7,73,17,12,13,7,16,0,0,0,0,Brusque,2,6,18,9,66,22,17,13,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Remo,Brasil de Pelotas,0,1,15,15,84,24,17,16,18,9,0,0,0,0,Remo,0,1,9,11,83,28,22,13,14,15,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Londrina,Brasil de Pelotas,1,1,13,14,79,23,22,15,12,11,0,0,0,0,Londrina,0,4,11,12,73,21,16,14,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Vitória,Brasil de Pelotas,1,6,10,15,77,21,17,20,14,12,0,0,0,0,Vitória,1,2,13,10,79,18,25,12,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Brasil de Pelotas x Confiança,Brasil de Pelotas,1,7,14,18,85,22,22,14,13,10,0,0,0,0,Confiança,1,4,11,14,88,32,29,10,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Tombense,Paysandu,1,6,15,14,71,21,14,15,17,8,0,0,0,0,Tombense,0,5,8,8,73,21,18,5,15,14,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Botafogo-PB,Paysandu,0,5,11,13,73,14,10,16,13,10,0,0,0,0,Botafogo-PB,0,5,10,12,65,21,17,14,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Manaus,Paysandu,2,4,14,20,86,26,20,13,15,11,0,0,0,0,Manaus,2,2,13,12,81,25,21,12,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Volta Redonda,Paysandu,0,5,9,14,75,21,18,11,18,12,0,0,0,0,Volta Redonda,1,5,13,8,73,20,21,11,18,9,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Ferroviário,Paysandu,0,3,14,19,79,19,18,16,13,6,0,0,0,0,Ferroviário,1,6,7,17,76,25,22,12,16,14,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Altos,Paysandu,1,4,12,10,79,22,23,14,13,11,0,0,0,0,Altos,0,4,11,18,80,23,21,16,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Floresta,Paysandu,1,9,10,18,87,27,28,14,16,12,0,0,0,0,Floresta,0,0,12,18,87,27,24,16,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Jacuipense,Paysandu,0,2,14,6,61,17,12,11,13,12,0,0,0,0,Jacuipense,0,6,12,11,63,17,8,19,11,14,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Santa Cruz,Paysandu,4,3,12,19,74,19,16,12,24,8,0,0,0,0,Santa Cruz,0,4,8,5,73,16,22,15,10,8,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Novorizontino,Paysandu,0,2,9,11,73,16,21,12,14,11,0,0,0,0,Novorizontino,2,5,13,11,68,10,19,14,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Ituano,Paysandu,0,5,7,23,98,28,22,11,11,15,0,0,0,0,Ituano,0,7,15,14,80,33,28,19,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Ypiranga,Paysandu,2,2,16,8,67,18,19,13,12,12,0,0,0,0,Ypiranga,0,2,12,9,66,20,13,17,13,14,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Criciúma,Paysandu,1,2,12,14,78,17,16,15,9,13,0,0,0,0,Criciúma,1,3,14,9,75,23,19,15,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Figueirense,Paysandu,0,6,9,12,90,24,24,11,10,14,0,0,0,0,Figueirense,1,6,15,14,76,26,21,13,19,9,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x São José,Paysandu,1,3,11,15,98,19,27,14,7,11,0,0,0,0,São José,0,3,11,21,84,31,25,15,21,10,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Botafogo SP,Paysandu,1,7,10,14,74,23,21,14,15,12,0,0,0,0,Botafogo SP,0,4,12,16,81,22,22,12,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Mirasol,Paysandu,1,6,5,12,81,21,28,16,13,7,0,0,0,0,Mirasol,1,2,8,17,89,21,21,15,21,4,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Paraná,Paysandu,1,1,11,15,81,21,15,20,12,12,0,0,0,0,Paraná,1,3,13,7,74,19,22,16,11,10,0,0,0,0
"2022",Campeonato Brasileiro,Paysandu x Oeste,Paysandu,1,3,8,18,81,12,17,17,11,14,0,0,0,0,Oeste,0,4,14,9,72,22,30,11,21,7,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Paysandu,Tombense,1,1,17,10,67,11,26,9,13,12,0,0,0,0,Paysandu,0,7,12,10,79,12,25,12,13,16,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Botafogo-PB,Tombense,0,1,17,12,85,25,24,13,15,9,0,0,0,0,Botafogo-PB,0,1,9,17,85,25,18,13,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Manaus,Tombense,1,5,18,12,72,15,26,8,17,5,0,0,0,0,Manaus,1,4,6,20,86,27,21,14,16,17,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Volta Redonda,Tombense,0,8,4,9,77,19,21,18,15,6,0,0,0,0,Volta Redonda,0,4,6,15,79,20,20,15,19,4,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Ferroviário,Tombense,2,6,9,16,83,24,26,9,16,9,0,0,0,0,Ferroviário,1,5,10,17,83,27,21,17,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Altos,Tombense,0,5,11,8,75,15,22,19,10,12,0,0,0,0,Altos,0,2,12,11,71,16,22,18,10,11,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Floresta,Tombense,0,1,10,9,78,18,21,13,13,8,0,0,0,0,Floresta,0,7,8,15,69,15,16,15,18,10,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Jacuipense,Tombense,0,3,8,24,92,27,21,14,16,11,0,0,0,0,Jacuipense,1,9,12,12,80,24,33,11,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Santa Cruz,Tombense,0,7,10,12,79,31,27,12,13,11,0,0,0,0,Santa Cruz,1,5,12,14,86,19,15,15,10,10,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Novorizontino,Tombense,0,1,19,19,73,22,20,10,14,10,0,0,0,0,Novorizontino,0,7,10,14,77,23,17,13,12,19,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Ituano,Tombense,0,2,13,13,81,24,18,17,10,10,0,0,0,0,Ituano,1,5,11,15,80,23,20,11,15,13,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Ypiranga,Tombense,0,5,10,24,86,27,21,17,16,7,0,0,0,0,Ypiranga,1,7,8,16,87,25,31,10,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Criciúma,Tombense,0,4,11,12,70,16,18,18,15,7,0,0,0,0,Criciúma,1,4,8,16,78,18,21,17,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Figueirense,Tombense,0,7,16,11,74,18,20,9,11,10,0,0,0,0,Figueirense,3,6,13,18,79,29,21,14,13,16,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x São José,Tombense,0,4,9,13,88,24,26,16,16,7,0,0,0,0,São José,1,3,8,11,90,22,25,16,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Botafogo SP,Tombense,0,6,5,10,69,20,16,17,12,9,0,0,0,0,Botafogo SP,1,4,10,10,73,19,14,19,14,5,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Mirasol,Tombense,0,5,9,11,75,20,9,14,13,12,0,0,0,0,Mirasol,2,6,14,9,66,16,17,12,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Paraná,Tombense,0,4,11,15,85,31,23,14,17,8,0,0,0,0,Paraná,1,6,9,10,92,23,24,7,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Tombense x Oeste,Tombense,0,5,9,18,81,24,23,9,22,12,0,0,0,0,Oeste,0,0,12,12,85,24,24,15,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Paysandu,Botafogo-PB,1,4,12,13,83,23,23,17,13,9,0,0,0,0,Paysandu,0,3,9,11,82,21,22,15,10,11,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Tombense,Botafogo-PB,2,4,10,11,65,12,11,17,16,6,0,0,0,0,Tombense,0,6,6,10,74,19,22,14,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Manaus,Botafogo-PB,3,3,17,15,71,18,17,14,16,12,0,0,0,0,Manaus,0,2,12,10,80,21,21,11,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Volta Redonda,Botafogo-PB,0,2,9,23,87,23,25,15,16,13,0,0,0,0,Volta Redonda,0,4,13,15,81,17,30,9,18,9,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Ferroviário,Botafogo-PB,1,2,7,25,98,27,19,9,21,10,0,0,0,0,Ferroviário,0,6,10,13,88,35,31,11,23,6,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Altos,Botafogo-PB,1,7,15,9,81,20,21,7,14,12,0,0,0,0,Altos,2,5,14,17,76,26,22,12,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Floresta,Botafogo-PB,0,7,11,11,77,23,21,13,16,8,0,0,0,0,Floresta,2,3,10,10,86,29,22,11,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Jacuipense,Botafogo-PB,1,1,14,15,78,20,23,14,13,10,0,0,0,0,Jacuipense,0,5,10,17,74,18,19,16,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Santa Cruz,Botafogo-PB,0,5,7,10,77,18,20,14,15,13,0,0,0,0,Santa Cruz,1,5,14,12,70,12,24,14,14,7,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Novorizontino,Botafogo-PB,0,4,11,15,70,16,10,19,13,9,0,0,0,0,Novorizontino,0,3,9,8,69,22,19,13,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Ituano,Botafogo-PB,0,4,9,21,87,31,23,14,20,9,0,0,0,0,Ituano,0,5,9,12,82,24,23,12,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Ypiranga,Botafogo-PB,0,3,15,14,85,21,23,16,12,11,0,0,0,0,Ypiranga,0,5,11,21,85,24,26,12,14,15,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Criciúma,Botafogo-PB,1,4,13,6,77,28,24,15,12,16,0,0,0,0,Criciúma,1,2,17,10,83,18,19,17,7,12,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Figueirense,Botafogo-PB,1,3,10,13,73,20,16,18,8,12,0,0,0,0,Figueirense,0,4,12,16,73,22,17,15,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x São José,Botafogo-PB,2,4,10,17,83,12,23,13,12,12,0,0,0,0,São José,1,5,13,14,77,19,31,16,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Botafogo SP,Botafogo-PB,0,4,14,20,82,21,30,16,14,3,0,0,0,0,Botafogo SP,2,5,5,16,86,22,24,13,17,14,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Mirasol,Botafogo-PB,2,4,8,5,68,8,14,15,15,7,0,0,0,0,Mirasol,2,3,9,13,79,21,25,17,16,6,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Paraná,Botafogo-PB,0,3,11,7,70,20,18,16,13,10,0,0,0,0,Paraná,1,5,11,9,71,15,16,14,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo-PB x Oeste,Botafogo-PB,0,5,11,16,89,29,29,13,13,7,0,0,0,0,Oeste,1,9,8,17,90,24,25,14,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Paysandu,Manaus,2,2,18,10,72,14,22,15,11,8,0,0,0,0,Paysandu,0,5,8,18,81,24,24,17,11,16,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Tombense,Manaus,3,4,10,12,75,16,14,10,13,17,0,0,0,0,Tombense,1,3,18,10,63,16,18,15,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Botafogo-PB,Manaus,2,1,11,13,84,27,18,10,21,6,0,0,0,0,Botafogo-PB,3,4,9,14,85,27,22,14,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Volta Redonda,Manaus,1,3,10,13,98,34,32,13,16,13,0,0,0,0,Volta Redonda,1,1,14,30,95,27,28,15,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Ferroviário,Manaus,1,3,11,14,75,14,22,15,14,6,0,0,0,0,Ferroviário,1,1,7,24,87,23,20,18,17,10,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Altos,Manaus,1,6,14,18,73,25,22,13,16,13,0,0,0,0,Altos,0,2,13,12,77,18,16,14,10,13,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Floresta,Manaus,0,7,12,7,76,24,24,8,21,7,0,0,0,0,Floresta,2,2,9,19,87,22,17,14,13,12,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Jacuipense,Manaus,0,4,11,15,91,31,31,13,12,12,0,0,0,0,Jacuipense,0,5,12,22,85,22,19,15,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Santa Cruz,Manaus,0,4,11,10,77,13,24,16,15,7,0,0,0,0,Santa Cruz,1,2,8,10,78,17,24,17,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Novorizontino,Manaus,0,11,8,9,84,15,15,13,13,8,0,0,0,0,Novorizontino,0,6,8,15,71,22,21,11,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Ituano,Manaus,0,5,7,6,81,20,28,20,11,5,0,0,0,0,Ituano,0,3,5,18,88,19,21,16,18,7,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Ypiranga,Manaus,0,4,13,18,80,18,22,5,18,12,0,0,0,0,Ypiranga,0,5,12,12,75,21,20,14,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Criciúma,Manaus,1,6,10,8,83,23,19,8,17,15,0,0,0,0,Criciúma,0,3,15,13,72,24,20,16,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Figueirense,Manaus,0,11,13,14,76,21,23,14,11,14,0,0,0,0,Figueirense,0,1,14,26,89,31,28,11,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x São José,Manaus,1,3,12,6,76,21,25,14,10,11,0,0,0,0,São José,1,5,12,10,73,14,14,10,20,11,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Botafogo SP,Manaus,0,4,8,6,71,19,23,13,13,13,0,0,0,0,Botafogo SP,1,5,14,5,75,12,18,16,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Mirasol,Manaus,1,7,9,10,71,26,12,21,14,11,0,0,0,0,Mirasol,1,4,12,7,74,16,17,10,11,8,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Paraná,Manaus,0,2,10,11,74,19,14,15,17,10,0,0,0,0,Paraná,1,4,11,12,82,23,26,16,10,10,0,0,0,0
"2022",Campeonato Brasileiro,Manaus x Oeste,Manaus,1,5,15,15,70,16,25,15,15,6,0,0,0,0,Oeste,1,4,7,21,84,21,26,14,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Paysandu,Volta Redonda,1,4,14,11,82,24,23,19,9,5,0,0,0,0,Paysandu,0,4,5,11,94,34,19,22,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Tombense,Volta Redonda,0,5,13,9,74,26,16,14,14,9,0,0,0,0,Tombense,0,6,9,16,77,23,15,15,9,13,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Botafogo-PB,Volta Redonda,2,3,15,12,88,20,21,17,12,8,0,0,0,0,Botafogo-PB,0,7,8,11,86,30,34,12,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Manaus,Volta Redonda,1,4,16,18,87,27,24,15,14,7,0,0,0,0,Manaus,1,4,8,12,93,27,25,7,14,15,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Ferroviário,Volta Redonda,0,6,7,11,76,21,20,12,19,7,0,0,0,0,Ferroviário,0,4,7,14,75,22,15,13,22,7,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Altos,Volta Redonda,0,4,8,17,81,20,24,13,16,11,0,0,0,0,Altos,0,7,11,14,81,16,27,17,11,8,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Floresta,Volta Redonda,3,5,11,9,67,13,16,11,15,12,0,0,0,0,Floresta,0,3,12,9,73,22,20,18,13,8,0,0,0,0
